@relation train

@attribute weekday integer
@attribute month integer
@attribute day integer
@attribute year integer
@attribute hour integer
@attribute season {1, 2, 3, 4}
@attribute holiday {0, 1}
@attribute workingday {0, 1}
@attribute weather {1, 2, 3, 4}
@attribute temp real
@attribute atemp real
@attribute humidity real
@attribute windspeed real
@attribute count numeric

@data
1,8,5,2012,21,3,0,0,1,29.52,34.85,79,7.0015,208
1,8,5,2012,22,3,0,0,1,29.52,34.85,79,6.0032,157
1,8,5,2012,23,3,0,0,2,29.52,34.85,79,11.0014,87
2,8,6,2012,0,3,0,1,2,29.52,34.85,79,0,33
2,8,6,2012,1,3,0,1,1,29.52,34.85,79,6.0032,11
2,8,6,2012,2,3,0,1,2,29.52,34.85,79,8.9981,5
2,8,6,2012,3,3,0,1,3,29.52,34.85,79,6.0032,5
2,8,6,2012,4,3,0,1,2,29.52,34.85,74,8.9981,11
2,8,6,2012,5,3,0,1,1,28.7,33.335,79,12.998,25
2,8,6,2012,6,3,0,1,2,28.7,33.335,79,15.0013,141
2,8,6,2012,7,3,0,1,3,29.52,34.09,70,12.998,407
2,8,6,2012,8,3,0,1,2,28.7,33.335,79,0,605
2,8,6,2012,9,3,0,1,3,28.7,33.335,79,11.0014,276
2,8,6,2012,10,3,0,1,1,30.34,34.85,70,15.0013,213
2,8,6,2012,11,3,0,1,1,31.16,36.365,66,8.9981,260
2,8,6,2012,12,3,0,1,2,31.98,36.365,55,6.0032,285
2,8,6,2012,13,3,0,1,1,32.8,37.12,49,15.0013,289
2,8,6,2012,14,3,0,1,1,33.62,37.88,46,0,287
2,8,6,2012,15,3,0,1,1,33.62,37.88,46,8.9981,274
2,8,6,2012,16,3,0,1,1,34.44,37.88,41,7.0015,451
2,8,6,2012,17,3,0,1,1,33.62,37.12,41,0,858
2,8,6,2012,18,3,0,1,1,33.62,37.12,41,8.9981,843
2,8,6,2012,19,3,0,1,1,31.98,37.12,59,12.998,640
2,8,6,2012,20,3,0,1,1,31.16,36.365,66,11.0014,457
2,8,6,2012,21,3,0,1,1,30.34,34.85,70,12.998,317
2,8,6,2012,22,3,0,1,1,30.34,34.85,70,6.0032,207
2,8,6,2012,23,3,0,1,1,29.52,34.85,74,12.998,113
3,8,7,2012,0,3,0,1,1,28.7,33.335,84,12.998,47
3,8,7,2012,1,3,0,1,1,28.7,33.335,84,8.9981,18
3,8,7,2012,2,3,0,1,1,28.7,33.335,84,8.9981,13
3,8,7,2012,3,3,0,1,1,28.7,33.335,84,0,6
3,8,7,2012,4,3,0,1,1,27.88,31.82,83,8.9981,9
3,8,7,2012,5,3,0,1,1,28.7,33.335,79,7.0015,36
3,8,7,2012,6,3,0,1,2,28.7,33.335,79,12.998,179
3,8,7,2012,7,3,0,1,2,28.7,33.335,74,8.9981,502
3,8,7,2012,8,3,0,1,2,28.7,32.575,70,11.0014,705
3,8,7,2012,9,3,0,1,2,28.7,33.335,74,8.9981,327
3,8,7,2012,10,3,0,1,2,30.34,34.85,70,8.9981,250
3,8,7,2012,11,3,0,1,2,31.16,36.365,66,6.0032,214
3,8,7,2012,12,3,0,1,2,32.8,37.88,55,8.9981,283
3,8,7,2012,13,3,0,1,2,32.8,37.12,52,12.998,253
3,8,7,2012,14,3,0,1,2,33.62,37.88,46,0,261
3,8,7,2012,15,3,0,1,1,32.8,37.12,52,0,306
3,8,7,2012,16,3,0,1,3,31.16,36.365,66,19.0012,445
3,8,7,2012,17,3,0,1,2,31.98,37.12,62,8.9981,868
3,8,7,2012,18,3,0,1,2,31.16,35.605,62,11.0014,814
3,8,7,2012,19,3,0,1,2,31.16,36.365,66,7.0015,610
3,8,7,2012,20,3,0,1,2,30.34,34.85,70,8.9981,448
3,8,7,2012,21,3,0,1,2,29.52,34.85,74,0,317
3,8,7,2012,22,3,0,1,1,29.52,34.85,74,7.0015,224
3,8,7,2012,23,3,0,1,1,29.52,34.85,79,0,138
4,8,8,2012,0,3,0,1,1,28.7,33.335,84,0,58
4,8,8,2012,1,3,0,1,1,29.52,34.85,79,0,23
4,8,8,2012,2,3,0,1,1,28.7,33.335,84,0,6
4,8,8,2012,3,3,0,1,1,28.7,33.335,84,0,7
4,8,8,2012,4,3,0,1,1,28.7,33.335,84,0,7
4,8,8,2012,5,3,0,1,2,27.88,31.82,89,11.0014,43
4,8,8,2012,6,3,0,1,2,28.7,33.335,84,11.0014,173
4,8,8,2012,7,3,0,1,2,28.7,33.335,84,11.0014,482
4,8,8,2012,8,3,0,1,2,30.34,36.365,72,6.0032,737
4,8,8,2012,9,3,0,1,2,31.16,36.365,66,0,341
4,8,8,2012,10,3,0,1,2,32.8,37.12,52,8.9981,214
4,8,8,2012,11,3,0,1,2,32.8,37.12,52,0,239
4,8,8,2012,12,3,0,1,2,32.8,37.12,52,0,280
4,8,8,2012,13,3,0,1,2,32.8,37.12,52,0,313
4,8,8,2012,14,3,0,1,2,32.8,37.12,52,16.9979,236
4,8,8,2012,15,3,0,1,2,34.44,37.88,44,12.998,278
4,8,8,2012,16,3,0,1,2,32.8,37.12,49,19.0012,441
4,8,8,2012,17,3,0,1,2,32.8,37.88,55,19.0012,858
4,8,8,2012,18,3,0,1,2,31.98,36.365,55,11.0014,862
4,8,8,2012,19,3,0,1,1,31.16,36.365,66,15.0013,686
4,8,8,2012,20,3,0,1,1,30.34,34.85,66,12.998,500
4,8,8,2012,21,3,0,1,1,30.34,34.85,66,7.0015,381
4,8,8,2012,22,3,0,1,1,29.52,34.85,74,7.0015,233
4,8,8,2012,23,3,0,1,1,29.52,34.09,70,8.9981,136
5,8,9,2012,0,3,0,1,1,29.52,34.85,74,12.998,67
5,8,9,2012,1,3,0,1,1,28.7,33.335,79,8.9981,28
5,8,9,2012,2,3,0,1,1,28.7,33.335,84,6.0032,14
5,8,9,2012,3,3,0,1,1,27.88,31.82,83,6.0032,6
5,8,9,2012,4,3,0,1,2,27.88,31.82,89,8.9981,10
5,8,9,2012,5,3,0,1,2,27.06,29.545,94,0,41
5,8,9,2012,6,3,0,1,1,27.06,30.305,83,11.0014,167
5,8,9,2012,7,3,0,1,2,28.7,33.335,84,11.0014,475
5,8,9,2012,8,3,0,1,1,29.52,34.85,74,7.0015,698
5,8,9,2012,9,3,0,1,1,31.16,36.365,66,11.0014,353
5,8,9,2012,10,3,0,1,1,32.8,37.88,55,15.0013,205
5,8,9,2012,11,3,0,1,1,34.44,37.88,44,0,260
5,8,9,2012,12,3,0,1,1,34.44,37.88,44,7.0015,277
5,8,9,2012,13,3,0,1,1,35.26,39.395,41,7.0015,281
5,8,9,2012,14,3,0,1,1,36.08,38.635,32,15.0013,247
5,8,9,2012,15,3,0,1,1,36.08,38.635,32,15.0013,267
5,8,9,2012,16,3,0,1,1,35.26,38.635,39,16.9979,417
5,8,9,2012,17,3,0,1,1,35.26,37.88,36,16.9979,810
5,8,9,2012,18,3,0,1,2,33.62,37.88,46,16.9979,811
5,8,9,2012,19,3,0,1,1,32.8,37.88,55,12.998,623
5,8,9,2012,20,3,0,1,1,28.7,32.575,54,19.0012,478
5,8,9,2012,21,3,0,1,2,28.7,32.575,58,11.0014,336
5,8,9,2012,22,3,0,1,2,27.06,31.06,69,15.0013,259
5,8,9,2012,23,3,0,1,1,27.06,31.06,74,0,156
6,8,10,2012,0,3,0,1,1,28.7,32.575,65,6.0032,85
6,8,10,2012,1,3,0,1,1,28.7,32.575,65,7.0015,41
6,8,10,2012,2,3,0,1,1,28.7,33.335,74,11.0014,20
6,8,10,2012,3,3,0,1,2,29.52,34.85,79,12.998,9
6,8,10,2012,4,3,0,1,3,28.7,33.335,84,19.0012,7
6,8,10,2012,5,3,0,1,3,28.7,33.335,84,19.0012,33
6,8,10,2012,6,3,0,1,3,26.24,28.79,89,19.9995,44
6,8,10,2012,7,3,0,1,3,26.24,28.79,89,7.0015,133
6,8,10,2012,8,3,0,1,3,25.42,27.275,91,11.0014,119
6,8,10,2012,9,3,0,1,2,26.24,28.79,89,0,220
6,8,10,2012,10,3,0,1,1,27.06,29.545,89,7.0015,193
6,8,10,2012,11,3,0,1,3,27.88,31.82,79,8.9981,251
6,8,10,2012,12,3,0,1,2,30.34,34.85,66,23.9994,315
6,8,10,2012,13,3,0,1,2,31.16,35.605,58,23.9994,290
6,8,10,2012,14,3,0,1,1,31.16,35.605,58,23.9994,307
6,8,10,2012,15,3,0,1,1,32.8,37.12,52,30.0026,324
6,8,10,2012,16,3,0,1,1,31.98,36.365,55,19.9995,467
6,8,10,2012,17,3,0,1,1,32.8,37.12,52,19.0012,730
6,8,10,2012,18,3,0,1,1,31.16,35.605,62,19.9995,640
6,8,10,2012,19,3,0,1,1,31.16,35.605,62,19.0012,492
6,8,10,2012,20,3,0,1,1,30.34,34.85,66,19.9995,370
6,8,10,2012,21,3,0,1,1,30.34,34.85,66,16.9979,286
6,8,10,2012,22,3,0,1,1,29.52,34.85,74,19.0012,218
6,8,10,2012,23,3,0,1,1,29.52,34.09,70,19.0012,192
7,8,11,2012,0,3,0,0,1,28.7,32.575,70,19.0012,180
7,8,11,2012,1,3,0,0,1,27.06,31.06,74,15.0013,116
7,8,11,2012,2,3,0,0,3,26.24,29.545,78,12.998,85
7,8,11,2012,3,3,0,0,3,25.42,28.79,83,11.0014,21
7,8,11,2012,4,3,0,0,1,25.42,28.79,83,7.0015,10
7,8,11,2012,5,3,0,0,1,25.42,28.03,88,7.0015,11
7,8,11,2012,6,3,0,0,2,25.42,28.03,88,7.0015,23
7,8,11,2012,7,3,0,0,1,26.24,28.79,83,6.0032,62
7,8,11,2012,8,3,0,0,1,27.06,30.305,83,7.0015,162
7,8,11,2012,9,3,0,0,1,27.88,31.82,79,12.998,271
7,8,11,2012,10,3,0,0,1,29.52,34.09,62,6.0032,407
7,8,11,2012,11,3,0,0,1,30.34,34.85,66,11.0014,499
7,8,11,2012,12,3,0,0,1,31.16,35.605,58,15.0013,546
7,8,11,2012,13,3,0,0,1,32.8,37.12,49,23.9994,569
7,8,11,2012,14,3,0,0,1,32.8,37.12,49,19.9995,538
7,8,11,2012,15,3,0,0,1,32.8,36.365,46,19.0012,562
7,8,11,2012,16,3,0,0,1,32.8,36.365,46,19.9995,531
7,8,11,2012,17,3,0,0,3,30.34,34.85,66,23.9994,512
7,8,11,2012,18,3,0,0,2,28.7,33.335,74,19.9995,300
7,8,11,2012,19,3,0,0,2,27.06,29.545,89,7.0015,275
7,8,11,2012,20,3,0,0,3,27.06,29.545,89,27.9993,160
7,8,11,2012,21,3,0,0,2,27.06,29.545,89,11.0014,128
7,8,11,2012,22,3,0,0,2,27.06,29.545,89,11.0014,168
7,8,11,2012,23,3,0,0,3,27.06,30.305,78,11.0014,163
1,8,12,2012,0,3,0,0,2,26.24,30.305,73,8.9981,120
1,8,12,2012,1,3,0,0,1,25.42,29.545,78,8.9981,113
1,8,12,2012,2,3,0,0,1,26.24,30.305,69,8.9981,86
1,8,12,2012,3,3,0,0,1,25.42,29.545,73,6.0032,48
1,8,12,2012,4,3,0,0,1,26.24,30.305,69,6.0032,10
1,8,12,2012,5,3,0,0,1,26.24,31.06,61,12.998,10
1,8,12,2012,6,3,0,0,1,26.24,30.305,65,11.0014,16
1,8,12,2012,7,3,0,0,1,26.24,30.305,65,8.9981,39
1,8,12,2012,8,3,0,0,1,27.06,31.06,54,15.0013,119
1,8,12,2012,9,3,0,0,1,28.7,32.575,48,15.0013,217
1,8,12,2012,10,3,0,0,1,28.7,32.575,51,11.0014,328
1,8,12,2012,11,3,0,0,1,30.34,33.335,42,11.0014,449
1,8,12,2012,12,3,0,0,1,30.34,33.335,42,12.998,505
1,8,12,2012,13,3,0,0,1,31.98,34.85,40,0,543
1,8,12,2012,14,3,0,0,1,31.16,34.09,40,12.998,579
1,8,12,2012,15,3,0,0,1,31.16,34.09,40,8.9981,577
1,8,12,2012,16,3,0,0,1,31.16,34.09,40,7.0015,513
1,8,12,2012,17,3,0,0,1,32.8,34.85,33,0,505
1,8,12,2012,18,3,0,0,1,31.98,34.09,35,7.0015,491
1,8,12,2012,19,3,0,0,1,30.34,32.575,40,8.9981,465
1,8,12,2012,20,3,0,0,1,29.52,32.575,45,0,300
1,8,12,2012,21,3,0,0,1,29.52,33.335,51,6.0032,220
1,8,12,2012,22,3,0,0,1,28.7,32.575,58,8.9981,181
1,8,12,2012,23,3,0,0,1,27.88,31.82,61,0,110
2,8,13,2012,0,3,0,1,1,27.06,31.06,65,7.0015,47
2,8,13,2012,1,3,0,1,1,27.06,31.06,65,6.0032,14
2,8,13,2012,2,3,0,1,1,26.24,30.305,69,7.0015,9
2,8,13,2012,3,3,0,1,1,26.24,30.305,69,0,6
2,8,13,2012,4,3,0,1,1,26.24,30.305,69,7.0015,11
2,8,13,2012,5,3,0,1,1,26.24,30.305,69,7.0015,36
2,8,13,2012,6,3,0,1,1,25.42,29.545,73,6.0032,159
2,8,13,2012,7,3,0,1,1,27.06,31.06,65,8.9981,436
2,8,13,2012,8,3,0,1,2,29.52,33.335,51,6.0032,673
2,8,13,2012,9,3,0,1,2,30.34,33.335,45,0,305
2,8,13,2012,10,3,0,1,2,31.16,34.09,40,0,199
2,8,13,2012,11,3,0,1,1,31.16,34.09,40,6.0032,245
2,8,13,2012,12,3,0,1,1,31.98,34.85,40,12.998,276
2,8,13,2012,13,3,0,1,1,31.98,34.85,40,11.0014,254
2,8,13,2012,14,3,0,1,1,32.8,34.85,33,7.0015,248
2,8,13,2012,15,3,0,1,1,33.62,36.365,34,15.0013,274
2,8,13,2012,16,3,0,1,1,32.8,35.605,36,6.0032,464
2,8,13,2012,17,3,0,1,1,32.8,35.605,36,11.0014,818
2,8,13,2012,18,3,0,1,1,31.16,34.85,52,19.0012,812
2,8,13,2012,19,3,0,1,1,30.34,34.09,58,11.0014,555
2,8,13,2012,20,3,0,1,1,30.34,34.09,62,15.0013,432
2,8,13,2012,21,3,0,1,1,29.52,34.09,66,12.998,290
2,8,13,2012,22,3,0,1,1,29.52,34.09,62,22.0028,192
2,8,13,2012,23,3,0,1,1,28.7,32.575,70,15.0013,128
3,8,14,2012,0,3,0,1,1,28.7,33.335,74,15.0013,60
3,8,14,2012,1,3,0,1,1,27.88,31.82,79,16.9979,27
3,8,14,2012,2,3,0,1,2,27.88,31.82,83,12.998,11
3,8,14,2012,3,3,0,1,2,27.88,31.82,83,12.998,3
3,8,14,2012,4,3,0,1,2,27.88,31.82,83,12.998,5
3,8,14,2012,5,3,0,1,2,27.88,31.82,89,12.998,36
3,8,14,2012,6,3,0,1,3,26.24,28.79,83,12.998,64
3,8,14,2012,7,3,0,1,2,27.06,30.305,83,6.0032,179
3,8,14,2012,8,3,0,1,2,27.06,29.545,89,6.0032,618
3,8,14,2012,9,3,0,1,2,28.7,33.335,74,0,402
3,8,14,2012,10,3,0,1,1,28.7,33.335,79,7.0015,208
3,8,14,2012,11,3,0,1,1,30.34,34.09,62,0,196
3,8,14,2012,12,3,0,1,1,31.98,35.605,49,8.9981,300
3,8,14,2012,13,3,0,1,1,32.8,36.365,46,6.0032,286
3,8,14,2012,14,3,0,1,1,33.62,37.12,41,15.0013,255
3,8,14,2012,15,3,0,1,1,33.62,37.88,46,15.0013,283
3,8,14,2012,16,3,0,1,1,33.62,37.12,43,15.0013,458
3,8,14,2012,17,3,0,1,3,31.16,36.365,66,16.9979,812
3,8,14,2012,18,3,0,1,1,31.16,35.605,62,19.0012,854
3,8,14,2012,19,3,0,1,1,31.16,36.365,66,12.998,627
3,8,14,2012,20,3,0,1,1,30.34,35.605,74,15.0013,436
3,8,14,2012,21,3,0,1,1,30.34,34.09,62,15.0013,308
3,8,14,2012,22,3,0,1,1,29.52,34.09,66,6.0032,189
3,8,14,2012,23,3,0,1,1,29.52,34.09,66,11.0014,167
4,8,15,2012,0,3,0,1,1,28.7,32.575,61,12.998,60
4,8,15,2012,1,3,0,1,1,28.7,32.575,61,0,37
4,8,15,2012,2,3,0,1,1,27.88,31.82,65,0,8
4,8,15,2012,3,3,0,1,1,27.06,31.06,74,7.0015,11
4,8,15,2012,4,3,0,1,1,26.24,28.79,83,7.0015,4
4,8,15,2012,5,3,0,1,1,26.24,29.545,78,7.0015,39
4,8,15,2012,6,3,0,1,1,26.24,29.545,78,7.0015,172
4,8,15,2012,7,3,0,1,2,27.06,31.06,69,12.998,492
4,8,15,2012,8,3,0,1,2,28.7,32.575,65,19.0012,682
4,8,15,2012,9,3,0,1,2,29.52,34.09,62,12.998,367
4,8,15,2012,10,3,0,1,2,29.52,34.09,62,12.998,233
4,8,15,2012,11,3,0,1,2,30.34,34.09,58,12.998,235
4,8,15,2012,12,3,0,1,1,30.34,34.09,55,15.0013,307
4,8,15,2012,13,3,0,1,2,31.98,35.605,49,12.998,294
4,8,15,2012,14,3,0,1,2,31.16,34.85,52,19.9995,255
4,8,15,2012,15,3,0,1,1,31.16,34.85,52,16.9979,266
4,8,15,2012,16,3,0,1,1,31.16,34.09,48,12.998,431
4,8,15,2012,17,3,0,1,1,30.34,34.09,55,19.0012,851
4,8,15,2012,18,3,0,1,1,30.34,33.335,51,15.0013,848
4,8,15,2012,19,3,0,1,1,28.7,32.575,61,8.9981,649
4,8,15,2012,20,3,0,1,1,28.7,32.575,61,8.9981,427
4,8,15,2012,21,3,0,1,1,28.7,32.575,61,12.998,315
4,8,15,2012,22,3,0,1,1,28.7,32.575,61,11.0014,226
4,8,15,2012,23,3,0,1,1,27.88,31.82,65,7.0015,138
5,8,16,2012,0,3,0,1,1,27.06,31.06,69,0,76
5,8,16,2012,1,3,0,1,1,26.24,30.305,73,0,21
5,8,16,2012,2,3,0,1,1,26.24,30.305,69,12.998,15
5,8,16,2012,3,3,0,1,1,25.42,29.545,73,16.9979,4
5,8,16,2012,4,3,0,1,1,25.42,29.545,73,15.0013,5
5,8,16,2012,5,3,0,1,1,24.6,28.79,78,11.0014,37
5,8,16,2012,6,3,0,1,1,24.6,28.79,78,11.0014,165
5,8,16,2012,7,3,0,1,1,26.24,30.305,69,15.0013,464
5,8,16,2012,8,3,0,1,1,27.88,31.82,61,12.998,682
5,8,16,2012,9,3,0,1,1,29.52,33.335,54,7.0015,337
5,8,16,2012,10,3,0,1,1,30.34,33.335,48,8.9981,199
5,8,16,2012,11,3,0,1,1,31.16,33.335,37,6.0032,274
5,8,16,2012,12,3,0,1,1,32.8,34.85,33,7.0015,343
5,8,16,2012,13,3,0,1,1,32.8,34.85,31,15.0013,300
5,8,16,2012,14,3,0,1,1,33.62,35.605,32,0,248
5,8,16,2012,15,3,0,1,1,32.8,34.85,33,16.9979,260
5,8,16,2012,16,3,0,1,1,33.62,35.605,32,15.0013,419
5,8,16,2012,17,3,0,1,1,33.62,36.365,34,12.998,897
5,8,16,2012,18,3,0,1,1,32.8,35.605,36,0,832
5,8,16,2012,19,3,0,1,1,31.16,34.09,40,7.0015,677
5,8,16,2012,20,3,0,1,1,31.16,34.09,40,6.0032,514
5,8,16,2012,21,3,0,1,1,30.34,33.335,48,12.998,356
5,8,16,2012,22,3,0,1,1,29.52,33.335,51,11.0014,254
5,8,16,2012,23,3,0,1,1,28.7,32.575,54,7.0015,226
6,8,17,2012,0,3,0,1,1,27.88,12.12,57,11.0014,88
6,8,17,2012,1,3,0,1,1,27.06,12.12,65,7.0015,54
6,8,17,2012,2,3,0,1,1,27.06,12.12,61,8.9981,19
6,8,17,2012,3,3,0,1,1,26.24,12.12,65,7.0015,6
6,8,17,2012,4,3,0,1,1,26.24,12.12,73,11.0014,9
6,8,17,2012,5,3,0,1,1,26.24,12.12,73,7.0015,36
6,8,17,2012,6,3,0,1,1,25.42,12.12,78,8.9981,157
6,8,17,2012,7,3,0,1,1,26.24,12.12,73,7.0015,379
6,8,17,2012,8,3,0,1,1,27.88,12.12,65,8.9981,668
6,8,17,2012,9,3,0,1,1,28.7,12.12,58,7.0015,378
6,8,17,2012,10,3,0,1,1,30.34,12.12,55,11.0014,231
6,8,17,2012,11,3,0,1,1,31.16,12.12,52,19.0012,303
6,8,17,2012,12,3,0,1,1,33.62,12.12,41,15.0013,365
6,8,17,2012,13,3,0,1,1,34.44,12.12,36,26.0027,357
6,8,17,2012,14,3,0,1,1,35.26,12.12,34,27.9993,328
6,8,17,2012,15,3,0,1,1,35.26,12.12,30,31.0009,383
6,8,17,2012,16,3,0,1,2,34.44,12.12,32,30.0026,488
6,8,17,2012,17,3,0,1,1,33.62,12.12,36,22.0028,791
6,8,17,2012,18,3,0,1,2,33.62,12.12,38,16.9979,669
6,8,17,2012,19,3,0,1,2,30.34,12.12,55,26.0027,491
6,8,17,2012,20,3,0,1,2,29.52,12.12,58,15.0013,359
6,8,17,2012,21,3,0,1,2,27.88,12.12,69,19.9995,255
6,8,17,2012,22,3,0,1,3,27.06,12.12,83,12.998,213
6,8,17,2012,23,3,0,1,3,26.24,12.12,83,15.0013,121
7,8,18,2012,0,3,0,0,2,26.24,28.79,83,15.0013,105
7,8,18,2012,1,3,0,0,3,25.42,27.275,94,11.0014,92
7,8,18,2012,2,3,0,0,3,25.42,28.03,88,11.0014,43
7,8,18,2012,3,3,0,0,1,25.42,28.03,88,12.998,30
7,8,18,2012,4,3,0,0,1,25.42,29.545,73,15.0013,13
7,8,18,2012,5,3,0,0,1,24.6,28.79,78,16.9979,9
7,8,18,2012,6,3,0,0,1,24.6,28.03,83,15.0013,27
7,8,18,2012,7,3,0,0,1,24.6,28.03,83,15.0013,64
7,8,18,2012,8,3,0,0,1,26.24,30.305,69,16.9979,189
7,8,18,2012,9,3,0,0,1,27.06,31.06,65,19.0012,292
7,8,18,2012,10,3,0,0,1,28.7,32.575,54,11.0014,480
7,8,18,2012,11,3,0,0,1,29.52,33.335,51,0,536
7,8,18,2012,12,3,0,0,1,31.16,33.335,37,12.998,654
7,8,18,2012,13,3,0,0,1,30.34,32.575,40,12.998,644
7,8,18,2012,14,3,0,0,1,31.16,33.335,37,19.0012,598
7,8,18,2012,15,3,0,0,1,31.16,33.335,37,15.0013,596
7,8,18,2012,16,3,0,0,1,31.16,33.335,37,16.9979,641
7,8,18,2012,17,3,0,0,1,31.16,33.335,37,15.0013,635
7,8,18,2012,18,3,0,0,1,30.34,32.575,37,11.0014,554
7,8,18,2012,19,3,0,0,1,28.7,31.82,45,11.0014,488
7,8,18,2012,20,3,0,0,1,28.7,31.82,45,7.0015,341
7,8,18,2012,21,3,0,0,1,27.06,31.06,61,0,338
7,8,18,2012,22,3,0,0,1,27.06,31.06,61,0,261
7,8,18,2012,23,3,0,0,1,26.24,30.305,65,6.0032,235
1,8,19,2012,0,3,0,0,1,27.06,31.06,57,6.0032,187
1,8,19,2012,1,3,0,0,1,26.24,30.305,65,0,131
1,8,19,2012,2,3,0,0,2,25.42,30.305,69,6.0032,119
1,8,19,2012,3,3,0,0,2,25.42,30.305,61,11.0014,55
1,8,19,2012,4,3,0,0,2,25.42,30.305,65,11.0014,26
1,8,19,2012,5,3,0,0,2,24.6,29.545,73,8.9981,11
1,8,19,2012,6,3,0,0,2,25.42,30.305,69,7.0015,20
1,8,19,2012,7,3,0,0,2,25.42,30.305,69,8.9981,41
1,8,19,2012,8,3,0,0,2,26.24,30.305,69,7.0015,124
1,8,19,2012,9,3,0,0,2,27.06,31.06,74,0,270
1,8,19,2012,10,3,0,0,2,27.88,31.82,69,0,425
1,8,19,2012,11,3,0,0,3,26.24,29.545,78,11.0014,272
1,8,19,2012,12,3,0,0,3,26.24,30.305,73,0,298
1,8,19,2012,13,3,0,0,3,26.24,28.79,83,8.9981,162
1,8,19,2012,14,3,0,0,3,26.24,30.305,73,0,149
1,8,19,2012,15,3,0,0,2,26.24,30.305,65,0,276
1,8,19,2012,16,3,0,0,2,27.06,31.06,65,0,356
1,8,19,2012,17,3,0,0,2,26.24,29.545,78,7.0015,343
1,8,19,2012,18,3,0,0,2,26.24,29.545,78,7.0015,377
1,8,19,2012,19,3,0,0,2,26.24,30.305,73,8.9981,341
1,8,19,2012,20,3,0,0,2,26.24,30.305,73,12.998,274
1,8,19,2012,21,3,0,0,3,25.42,29.545,78,6.0032,190
1,8,19,2012,22,3,0,0,2,25.42,29.545,78,11.0014,56
1,8,19,2012,23,3,0,0,2,25.42,29.545,73,0,46
7,9,1,2012,0,3,0,0,1,30.34,34.09,62,7.0015,168
7,9,1,2012,1,3,0,0,1,29.52,34.85,74,8.9981,79
7,9,1,2012,2,3,0,0,1,28.7,32.575,70,11.0014,69
7,9,1,2012,3,3,0,0,1,28.7,32.575,70,7.0015,35
7,9,1,2012,4,3,0,0,1,28.7,32.575,70,0,12
7,9,1,2012,5,3,0,0,1,27.88,31.82,79,0,22
7,9,1,2012,6,3,0,0,1,27.88,31.82,79,0,36
7,9,1,2012,7,3,0,0,2,30.34,34.09,58,8.9981,66
7,9,1,2012,8,3,0,0,2,31.16,35.605,58,16.9979,162
7,9,1,2012,9,3,0,0,2,31.16,35.605,58,12.998,237
7,9,1,2012,10,3,0,0,2,31.98,36.365,55,12.998,417
7,9,1,2012,11,3,0,0,2,32.8,37.88,55,15.0013,492
7,9,1,2012,12,3,0,0,2,32.8,37.88,55,11.0014,471
7,9,1,2012,13,3,0,0,2,33.62,38.635,52,6.0032,504
7,9,1,2012,14,3,0,0,2,35.26,39.395,44,11.0014,514
7,9,1,2012,15,3,0,0,2,35.26,39.395,44,19.0012,563
7,9,1,2012,16,3,0,0,2,34.44,39.395,49,11.0014,462
7,9,1,2012,17,3,0,0,2,33.62,38.635,52,0,463
7,9,1,2012,18,3,0,0,2,33.62,38.635,52,0,442
7,9,1,2012,19,3,0,0,3,31.98,37.12,62,0,392
7,9,1,2012,20,3,0,0,3,31.16,36.365,67,16.9979,207
7,9,1,2012,21,3,0,0,3,26.24,28.79,89,0,104
7,9,1,2012,22,3,0,0,2,27.06,29.545,89,0,78
7,9,1,2012,23,3,0,0,1,27.06,29.545,89,6.0032,145
1,9,2,2012,0,3,0,0,2,27.06,29.545,89,6.0032,99
1,9,2,2012,1,3,0,0,1,27.06,29.545,89,0,73
1,9,2,2012,2,3,0,0,1,27.06,29.545,89,0,84
1,9,2,2012,3,3,0,0,1,27.06,29.545,89,6.0032,42
1,9,2,2012,4,3,0,0,1,27.06,29.545,89,0,22
1,9,2,2012,5,3,0,0,1,27.06,29.545,89,0,12
1,9,2,2012,6,3,0,0,2,27.06,29.545,89,0,15
1,9,2,2012,7,3,0,0,1,27.06,29.545,94,6.0032,42
1,9,2,2012,8,3,0,0,1,27.88,31.82,89,6.0032,129
1,9,2,2012,9,3,0,0,2,28.7,33.335,84,0,232
1,9,2,2012,10,3,0,0,2,29.52,34.85,79,0,388
1,9,2,2012,11,3,0,0,2,30.34,34.85,70,0,489
1,9,2,2012,12,3,0,0,3,30.34,34.85,70,0,545
1,9,2,2012,13,3,0,0,3,29.52,34.85,74,6.0032,493
1,9,2,2012,14,3,0,0,3,29.52,34.85,79,6.0032,457
1,9,2,2012,15,3,0,0,3,30.34,35.605,74,8.9981,355
1,9,2,2012,16,3,0,0,1,30.34,34.85,70,0,474
1,9,2,2012,17,3,0,0,1,31.16,36.365,66,6.0032,503
1,9,2,2012,18,3,0,0,1,30.34,35.605,74,0,500
1,9,2,2012,19,3,0,0,2,28.7,33.335,84,15.0013,292
1,9,2,2012,20,3,0,0,2,28.7,33.335,84,11.0014,104
1,9,2,2012,21,3,0,0,1,28.7,32.575,70,11.0014,171
1,9,2,2012,22,3,0,0,3,27.88,31.82,83,8.9981,166
1,9,2,2012,23,3,0,0,3,27.06,29.545,89,6.0032,123
2,9,3,2012,0,3,1,0,2,27.06,29.545,94,0,104
2,9,3,2012,1,3,1,0,2,27.88,31.82,89,11.0014,55
2,9,3,2012,2,3,1,0,1,27.06,29.545,89,7.0015,40
2,9,3,2012,3,3,1,0,1,27.06,29.545,89,8.9981,28
