@relation train

@attribute weekday integer
@attribute month integer
@attribute day integer
@attribute year integer
@attribute hour integer
@attribute season {1, 2, 3, 4}
@attribute holiday {0, 1}
@attribute workingday {0, 1}
@attribute weather {1, 2, 3, 4}
@attribute temp real
@attribute atemp real
@attribute humidity real
@attribute windspeed real
@attribute prev_weekday integer
@attribute prev_month integer
@attribute prev_day integer
@attribute prev_year integer
@attribute prev_hour integer
@attribute prev_season {1, 2, 3, 4}
@attribute prev_holiday {0, 1}
@attribute prev_workingday {0, 1}
@attribute prev_weather {1, 2, 3, 4}
@attribute prev_temp real
@attribute prev_atemp real
@attribute prev_humidity real
@attribute prev_windspeed real
@attribute count numeric

@data
6,7,13,2012,14,3,0,1,2,32.8,35.605,38,0,6,7,13,2012,13,3,0,1,2,32.8,35.605,38,8.9981,369
6,7,13,2012,15,3,0,1,2,32.8,35.605,36,7.0015,6,7,13,2012,14,3,0,1,2,32.8,35.605,38,0,353
6,7,13,2012,16,3,0,1,2,32.8,35.605,36,15.0013,6,7,13,2012,15,3,0,1,2,32.8,35.605,36,7.0015,492
6,7,13,2012,17,3,0,1,2,32.8,35.605,36,11.0014,6,7,13,2012,16,3,0,1,2,32.8,35.605,36,15.0013,835
6,7,13,2012,18,3,0,1,1,31.98,34.85,46,12.998,6,7,13,2012,17,3,0,1,2,32.8,35.605,36,11.0014,631
6,7,13,2012,19,3,0,1,1,30.34,33.335,51,11.0014,6,7,13,2012,18,3,0,1,1,31.98,34.85,46,12.998,488
6,7,13,2012,20,3,0,1,1,30.34,33.335,48,8.9981,6,7,13,2012,19,3,0,1,1,30.34,33.335,51,11.0014,389
6,7,13,2012,21,3,0,1,1,29.52,33.335,54,0,6,7,13,2012,20,3,0,1,1,30.34,33.335,48,8.9981,299
6,7,13,2012,22,3,0,1,1,30.34,33.335,45,0,6,7,13,2012,21,3,0,1,1,29.52,33.335,54,0,263
6,7,13,2012,23,3,0,1,2,29.52,32.575,45,8.9981,6,7,13,2012,22,3,0,1,1,30.34,33.335,45,0,212
7,7,14,2012,0,3,0,0,2,29.52,33.335,48,6.0032,6,7,13,2012,23,3,0,1,2,29.52,32.575,45,8.9981,191
7,7,14,2012,1,3,0,0,2,28.7,32.575,51,7.0015,7,7,14,2012,0,3,0,0,2,29.52,33.335,48,6.0032,118
7,7,14,2012,2,3,0,0,2,28.7,32.575,54,7.0015,7,7,14,2012,1,3,0,0,2,28.7,32.575,51,7.0015,101
7,7,14,2012,3,3,0,0,2,28.7,32.575,54,7.0015,7,7,14,2012,2,3,0,0,2,28.7,32.575,54,7.0015,40
7,7,14,2012,4,3,0,0,3,27.06,31.06,61,7.0015,7,7,14,2012,3,3,0,0,2,28.7,32.575,54,7.0015,9
7,7,14,2012,5,3,0,0,2,26.24,30.305,73,7.0015,7,7,14,2012,4,3,0,0,3,27.06,31.06,61,7.0015,5
7,7,14,2012,6,3,0,0,2,26.24,29.545,78,6.0032,7,7,14,2012,5,3,0,0,2,26.24,30.305,73,7.0015,35
7,7,14,2012,7,3,0,0,1,26.24,29.545,78,19.0012,7,7,14,2012,6,3,0,0,2,26.24,29.545,78,6.0032,48
7,7,14,2012,8,3,0,0,1,25.42,29.545,78,19.0012,7,7,14,2012,7,3,0,0,1,26.24,29.545,78,19.0012,151
7,7,14,2012,9,3,0,0,1,27.06,31.06,74,12.998,7,7,14,2012,8,3,0,0,1,25.42,29.545,78,19.0012,282
7,7,14,2012,10,3,0,0,2,29.52,34.09,70,6.0032,7,7,14,2012,9,3,0,0,1,27.06,31.06,74,12.998,401
7,7,14,2012,11,3,0,0,2,29.52,34.09,70,7.0015,7,7,14,2012,10,3,0,0,2,29.52,34.09,70,6.0032,439
7,7,14,2012,12,3,0,0,2,30.34,34.85,66,6.0032,7,7,14,2012,11,3,0,0,2,29.52,34.09,70,7.0015,499
7,7,14,2012,13,3,0,0,2,31.16,35.605,62,6.0032,7,7,14,2012,12,3,0,0,2,30.34,34.85,66,6.0032,591
7,7,14,2012,14,3,0,0,1,32.8,37.88,55,7.0015,7,7,14,2012,13,3,0,0,2,31.16,35.605,62,6.0032,632
7,7,14,2012,15,3,0,0,1,32.8,37.88,55,11.0014,7,7,14,2012,14,3,0,0,1,32.8,37.88,55,7.0015,560
7,7,14,2012,16,3,0,0,2,29.52,34.85,79,23.9994,7,7,14,2012,15,3,0,0,1,32.8,37.88,55,11.0014,566
7,7,14,2012,17,3,0,0,3,28.7,33.335,79,11.0014,7,7,14,2012,16,3,0,0,2,29.52,34.85,79,23.9994,458
7,7,14,2012,18,3,0,0,1,29.52,34.85,79,8.9981,7,7,14,2012,17,3,0,0,3,28.7,33.335,79,11.0014,351
7,7,14,2012,19,3,0,0,1,29.52,35.605,84,6.0032,7,7,14,2012,18,3,0,0,1,29.52,34.85,79,8.9981,431
7,7,14,2012,20,3,0,0,1,29.52,35.605,84,6.0032,7,7,14,2012,19,3,0,0,1,29.52,35.605,84,6.0032,356
7,7,14,2012,21,3,0,0,1,28.7,33.335,84,15.0013,7,7,14,2012,20,3,0,0,1,29.52,35.605,84,6.0032,269
7,7,14,2012,22,3,0,0,1,28.7,33.335,79,12.998,7,7,14,2012,21,3,0,0,1,28.7,33.335,84,15.0013,225
7,7,14,2012,23,3,0,0,2,27.88,31.82,83,6.0032,7,7,14,2012,22,3,0,0,1,28.7,33.335,79,12.998,211
1,7,15,2012,0,3,0,0,1,27.88,31.82,89,11.0014,7,7,14,2012,23,3,0,0,2,27.88,31.82,83,6.0032,187
1,7,15,2012,1,3,0,0,2,27.88,31.82,89,8.9981,1,7,15,2012,0,3,0,0,1,27.88,31.82,89,11.0014,168
1,7,15,2012,2,3,0,0,2,27.88,31.82,89,11.0014,1,7,15,2012,1,3,0,0,2,27.88,31.82,89,8.9981,115
1,7,15,2012,3,3,0,0,2,27.88,31.82,89,11.0014,1,7,15,2012,2,3,0,0,2,27.88,31.82,89,11.0014,57
1,7,15,2012,4,3,0,0,2,27.88,31.82,89,7.0015,1,7,15,2012,3,3,0,0,2,27.88,31.82,89,11.0014,19
1,7,15,2012,5,3,0,0,1,27.88,31.82,89,8.9981,1,7,15,2012,4,3,0,0,2,27.88,31.82,89,7.0015,9
1,7,15,2012,6,3,0,0,1,27.88,31.82,83,8.9981,1,7,15,2012,5,3,0,0,1,27.88,31.82,89,8.9981,15
1,7,15,2012,7,3,0,0,1,28.7,33.335,79,6.0032,1,7,15,2012,6,3,0,0,1,27.88,31.82,83,8.9981,47
1,7,15,2012,8,3,0,0,2,28.7,33.335,84,8.9981,1,7,15,2012,7,3,0,0,1,28.7,33.335,79,6.0032,133
1,7,15,2012,9,3,0,0,2,29.52,34.85,79,0,1,7,15,2012,8,3,0,0,2,28.7,33.335,84,8.9981,221
1,7,15,2012,10,3,0,0,1,31.16,36.365,66,8.9981,1,7,15,2012,9,3,0,0,2,29.52,34.85,79,0,382
1,7,15,2012,11,3,0,0,1,33.62,38.635,52,11.0014,1,7,15,2012,10,3,0,0,1,31.16,36.365,66,8.9981,451
1,7,15,2012,12,3,0,0,1,34.44,38.635,47,7.0015,1,7,15,2012,11,3,0,0,1,33.62,38.635,52,11.0014,489
1,7,15,2012,13,3,0,0,1,35.26,39.395,41,7.0015,1,7,15,2012,12,3,0,0,1,34.44,38.635,47,7.0015,480
1,7,15,2012,14,3,0,0,1,36.9,40.91,37,16.9979,1,7,15,2012,13,3,0,0,1,35.26,39.395,41,7.0015,476
1,7,15,2012,15,3,0,0,1,35.26,40.15,47,8.9981,1,7,15,2012,14,3,0,0,1,36.9,40.91,37,16.9979,489
1,7,15,2012,16,3,0,0,1,35.26,39.395,41,15.0013,1,7,15,2012,15,3,0,0,1,35.26,40.15,47,8.9981,495
1,7,15,2012,17,3,0,0,1,32.8,38.635,59,32.9975,1,7,15,2012,16,3,0,0,1,35.26,39.395,41,15.0013,436
1,7,15,2012,18,3,0,0,3,29.52,34.85,79,23.9994,1,7,15,2012,17,3,0,0,1,32.8,38.635,59,32.9975,312
1,7,15,2012,19,3,0,0,1,29.52,35.605,84,15.0013,1,7,15,2012,18,3,0,0,3,29.52,34.85,79,23.9994,312
1,7,15,2012,20,3,0,0,1,29.52,34.85,79,16.9979,1,7,15,2012,19,3,0,0,1,29.52,35.605,84,15.0013,294
1,7,15,2012,21,3,0,0,1,29.52,34.85,79,6.0032,1,7,15,2012,20,3,0,0,1,29.52,34.85,79,16.9979,223
1,7,15,2012,22,3,0,0,1,29.52,34.85,74,7.0015,1,7,15,2012,21,3,0,0,1,29.52,34.85,79,6.0032,130
1,7,15,2012,23,3,0,0,1,29.52,34.85,79,8.9981,1,7,15,2012,22,3,0,0,1,29.52,34.85,74,7.0015,91
2,7,16,2012,0,3,0,1,3,29.52,34.85,79,7.0015,1,7,15,2012,23,3,0,0,1,29.52,34.85,79,8.9981,43
2,7,16,2012,1,3,0,1,2,28.7,33.335,74,12.998,2,7,16,2012,0,3,0,1,3,29.52,34.85,79,7.0015,11
2,7,16,2012,2,3,0,1,1,28.7,33.335,74,7.0015,2,7,16,2012,1,3,0,1,2,28.7,33.335,74,12.998,15
2,7,16,2012,3,3,0,1,1,27.88,31.82,79,6.0032,2,7,16,2012,2,3,0,1,1,28.7,33.335,74,7.0015,6
2,7,16,2012,4,3,0,1,1,27.88,31.82,79,7.0015,2,7,16,2012,3,3,0,1,1,27.88,31.82,79,6.0032,12
2,7,16,2012,5,3,0,1,1,27.06,30.305,78,7.0015,2,7,16,2012,4,3,0,1,1,27.88,31.82,79,7.0015,50
2,7,16,2012,6,3,0,1,1,27.88,31.82,79,8.9981,2,7,16,2012,5,3,0,1,1,27.06,30.305,78,7.0015,140
2,7,16,2012,7,3,0,1,1,29.52,34.09,70,6.0032,2,7,16,2012,6,3,0,1,1,27.88,31.82,79,8.9981,483
2,7,16,2012,8,3,0,1,1,30.34,34.85,66,7.0015,2,7,16,2012,7,3,0,1,1,29.52,34.09,70,6.0032,667
2,7,16,2012,9,3,0,1,1,31.16,35.605,62,11.0014,2,7,16,2012,8,3,0,1,1,30.34,34.85,66,7.0015,348
2,7,16,2012,10,3,0,1,1,32.8,38.635,59,0,2,7,16,2012,9,3,0,1,1,31.16,35.605,62,11.0014,186
2,7,16,2012,11,3,0,1,1,34.44,40.15,53,15.0013,2,7,16,2012,10,3,0,1,1,32.8,38.635,59,0,182
2,7,16,2012,12,3,0,1,1,34.44,39.395,49,8.9981,2,7,16,2012,11,3,0,1,1,34.44,40.15,53,15.0013,237
2,7,16,2012,13,3,0,1,1,34.44,39.395,49,19.0012,2,7,16,2012,12,3,0,1,1,34.44,39.395,49,8.9981,239
2,7,16,2012,14,3,0,1,1,36.08,40.91,42,7.0015,2,7,16,2012,13,3,0,1,1,34.44,39.395,49,19.0012,212
2,7,16,2012,15,3,0,1,1,35.26,40.15,47,16.9979,2,7,16,2012,14,3,0,1,1,36.08,40.91,42,7.0015,237
2,7,16,2012,16,3,0,1,3,31.16,36.365,66,39.0007,2,7,16,2012,15,3,0,1,1,35.26,40.15,47,16.9979,386
2,7,16,2012,17,3,0,1,3,31.16,36.365,66,39.0007,2,7,16,2012,16,3,0,1,3,31.16,36.365,66,39.0007,755
2,7,16,2012,18,3,0,1,1,34.44,40.15,53,0,2,7,16,2012,17,3,0,1,3,31.16,36.365,66,39.0007,794
2,7,16,2012,19,3,0,1,1,32.8,39.395,63,8.9981,2,7,16,2012,18,3,0,1,1,34.44,40.15,53,0,595
2,7,16,2012,20,3,0,1,1,32.8,38.635,59,8.9981,2,7,16,2012,19,3,0,1,1,32.8,39.395,63,8.9981,454
2,7,16,2012,21,3,0,1,1,31.16,36.365,66,8.9981,2,7,16,2012,20,3,0,1,1,32.8,38.635,59,8.9981,328
2,7,16,2012,22,3,0,1,1,31.16,35.605,62,6.0032,2,7,16,2012,21,3,0,1,1,31.16,36.365,66,8.9981,284
2,7,16,2012,23,3,0,1,1,30.34,35.605,74,6.0032,2,7,16,2012,22,3,0,1,1,31.16,35.605,62,6.0032,166
3,7,17,2012,0,3,0,1,1,29.52,35.605,84,7.0015,2,7,16,2012,23,3,0,1,1,30.34,35.605,74,6.0032,53
3,7,17,2012,1,3,0,1,1,30.34,34.85,70,0,3,7,17,2012,0,3,0,1,1,29.52,35.605,84,7.0015,25
3,7,17,2012,2,3,0,1,1,29.52,34.09,70,6.0032,3,7,17,2012,1,3,0,1,1,30.34,34.85,70,0,7
3,7,17,2012,3,3,0,1,1,29.52,34.09,66,0,3,7,17,2012,2,3,0,1,1,29.52,34.09,70,6.0032,3
3,7,17,2012,4,3,0,1,1,29.52,34.09,62,0,3,7,17,2012,3,3,0,1,1,29.52,34.09,66,0,7
3,7,17,2012,5,3,0,1,1,27.88,31.82,74,6.0032,3,7,17,2012,4,3,0,1,1,29.52,34.09,62,0,38
3,7,17,2012,6,3,0,1,1,29.52,34.09,66,7.0015,3,7,17,2012,5,3,0,1,1,27.88,31.82,74,6.0032,213
3,7,17,2012,7,3,0,1,2,30.34,34.85,70,0,3,7,17,2012,6,3,0,1,1,29.52,34.09,66,7.0015,526
3,7,17,2012,8,3,0,1,2,32.8,37.88,55,0,3,7,17,2012,7,3,0,1,2,30.34,34.85,70,0,661
3,7,17,2012,9,3,0,1,2,33.62,38.635,49,15.0013,3,7,17,2012,8,3,0,1,2,32.8,37.88,55,0,320
3,7,17,2012,10,3,0,1,2,34.44,39.395,49,12.998,3,7,17,2012,9,3,0,1,2,33.62,38.635,49,15.0013,159
3,7,17,2012,11,3,0,1,2,35.26,40.15,47,0,3,7,17,2012,10,3,0,1,2,34.44,39.395,49,12.998,206
3,7,17,2012,12,3,0,1,2,36.9,40.91,35,0,3,7,17,2012,11,3,0,1,2,35.26,40.15,47,0,254
3,7,17,2012,13,3,0,1,1,37.72,40.91,31,12.998,3,7,17,2012,12,3,0,1,2,36.9,40.91,35,0,221
3,7,17,2012,14,3,0,1,1,38.54,41.665,29,16.9979,3,7,17,2012,13,3,0,1,1,37.72,40.91,31,12.998,214
3,7,17,2012,15,3,0,1,1,37.72,40.91,31,11.0014,3,7,17,2012,14,3,0,1,1,38.54,41.665,29,16.9979,244
3,7,17,2012,16,3,0,1,1,37.72,40.91,29,11.0014,3,7,17,2012,15,3,0,1,1,37.72,40.91,31,11.0014,381
3,7,17,2012,17,3,0,1,1,37.72,40.91,29,0,3,7,17,2012,16,3,0,1,1,37.72,40.91,29,11.0014,770
3,7,17,2012,18,3,0,1,1,36.9,40.15,33,12.998,3,7,17,2012,17,3,0,1,1,37.72,40.91,29,0,772
3,7,17,2012,19,3,0,1,1,36.08,39.395,35,16.9979,3,7,17,2012,18,3,0,1,1,36.9,40.15,33,12.998,547
3,7,17,2012,20,3,0,1,1,35.26,37.88,34,11.0014,3,7,17,2012,19,3,0,1,1,36.08,39.395,35,16.9979,427
3,7,17,2012,21,3,0,1,1,33.62,38.635,52,8.9981,3,7,17,2012,20,3,0,1,1,35.26,37.88,34,11.0014,333
3,7,17,2012,22,3,0,1,1,32.8,37.88,55,15.0013,3,7,17,2012,21,3,0,1,1,33.62,38.635,52,8.9981,244
3,7,17,2012,23,3,0,1,1,31.98,37.12,59,12.998,3,7,17,2012,22,3,0,1,1,32.8,37.88,55,15.0013,161
4,7,18,2012,0,3,0,1,1,31.16,36.365,66,11.0014,3,7,17,2012,23,3,0,1,1,31.98,37.12,59,12.998,53
4,7,18,2012,1,3,0,1,1,31.16,36.365,66,7.0015,4,7,18,2012,0,3,0,1,1,31.16,36.365,66,11.0014,16
4,7,18,2012,2,3,0,1,1,30.34,34.85,66,8.9981,4,7,18,2012,1,3,0,1,1,31.16,36.365,66,7.0015,8
4,7,18,2012,3,3,0,1,1,30.34,34.85,66,8.9981,4,7,18,2012,2,3,0,1,1,30.34,34.85,66,8.9981,4
4,7,18,2012,4,3,0,1,1,29.52,34.09,70,8.9981,4,7,18,2012,3,3,0,1,1,30.34,34.85,66,8.9981,6
4,7,18,2012,5,3,0,1,1,29.52,34.09,70,11.0014,4,7,18,2012,4,3,0,1,1,29.52,34.09,70,8.9981,46
4,7,18,2012,6,3,0,1,1,29.52,34.09,70,11.0014,4,7,18,2012,5,3,0,1,1,29.52,34.09,70,11.0014,162
4,7,18,2012,7,3,0,1,1,30.34,34.85,66,11.0014,4,7,18,2012,6,3,0,1,1,29.52,34.09,70,11.0014,495
4,7,18,2012,8,3,0,1,1,31.98,37.12,62,7.0015,4,7,18,2012,7,3,0,1,1,30.34,34.85,66,11.0014,679
4,7,18,2012,9,3,0,1,1,33.62,39.395,56,0,4,7,18,2012,8,3,0,1,1,31.98,37.12,62,7.0015,297
4,7,18,2012,10,3,0,1,1,36.9,42.425,42,12.998,4,7,18,2012,9,3,0,1,1,33.62,39.395,56,0,138
4,7,18,2012,11,3,0,1,1,36.9,42.425,42,0,4,7,18,2012,10,3,0,1,1,36.9,42.425,42,12.998,183
4,7,18,2012,12,3,0,1,1,37.72,43.18,37,8.9981,4,7,18,2012,11,3,0,1,1,36.9,42.425,42,0,202
4,7,18,2012,13,3,0,1,1,38.54,42.425,33,0,4,7,18,2012,12,3,0,1,1,37.72,43.18,37,8.9981,203
4,7,18,2012,14,3,0,1,1,38.54,43.94,38,22.0028,4,7,18,2012,13,3,0,1,1,38.54,42.425,33,0,170
4,7,18,2012,15,3,0,1,3,37.72,42.425,35,23.9994,4,7,18,2012,14,3,0,1,1,38.54,43.94,38,22.0028,194
4,7,18,2012,16,3,0,1,1,30.34,34.85,66,16.9979,4,7,18,2012,15,3,0,1,3,37.72,42.425,35,23.9994,224
4,7,18,2012,17,3,0,1,1,30.34,34.85,70,16.9979,4,7,18,2012,16,3,0,1,1,30.34,34.85,66,16.9979,370
4,7,18,2012,18,3,0,1,2,31.16,35.605,62,8.9981,4,7,18,2012,17,3,0,1,1,30.34,34.85,70,16.9979,643
4,7,18,2012,19,3,0,1,2,31.16,35.605,62,7.0015,4,7,18,2012,18,3,0,1,2,31.16,35.605,62,8.9981,516
4,7,18,2012,20,3,0,1,1,30.34,34.09,62,6.0032,4,7,18,2012,19,3,0,1,2,31.16,35.605,62,7.0015,366
4,7,18,2012,21,3,0,1,1,31.16,35.605,62,0,4,7,18,2012,20,3,0,1,1,30.34,34.09,62,6.0032,319
4,7,18,2012,22,3,0,1,1,31.16,35.605,58,6.0032,4,7,18,2012,21,3,0,1,1,31.16,35.605,62,0,288
4,7,18,2012,23,3,0,1,1,31.16,35.605,58,6.0032,4,7,18,2012,22,3,0,1,1,31.16,35.605,58,6.0032,131
5,7,19,2012,0,3,0,1,1,30.34,34.85,66,6.0032,4,7,18,2012,23,3,0,1,1,31.16,35.605,58,6.0032,66
5,7,19,2012,1,3,0,1,1,30.34,34.85,66,6.0032,5,7,19,2012,0,3,0,1,1,30.34,34.85,66,6.0032,25
5,7,19,2012,2,3,0,1,1,29.52,34.09,70,12.998,5,7,19,2012,1,3,0,1,1,30.34,34.85,66,6.0032,7
5,7,19,2012,3,3,0,1,1,29.52,34.09,70,7.0015,5,7,19,2012,2,3,0,1,1,29.52,34.09,70,12.998,5
5,7,19,2012,4,3,0,1,1,29.52,34.09,70,7.0015,5,7,19,2012,3,3,0,1,1,29.52,34.09,70,7.0015,8
5,7,19,2012,5,3,0,1,2,29.52,34.09,70,7.0015,5,7,19,2012,4,3,0,1,1,29.52,34.09,70,7.0015,40
5,7,19,2012,6,3,0,1,1,29.52,34.09,66,8.9981,5,7,19,2012,5,3,0,1,2,29.52,34.09,70,7.0015,152
5,7,19,2012,7,3,0,1,1,30.34,34.09,58,19.0012,5,7,19,2012,6,3,0,1,1,29.52,34.09,66,8.9981,473
5,7,19,2012,8,3,0,1,1,31.16,35.605,58,16.9979,5,7,19,2012,7,3,0,1,1,30.34,34.09,58,19.0012,657
5,7,19,2012,9,3,0,1,2,31.16,35.605,58,19.0012,5,7,19,2012,8,3,0,1,1,31.16,35.605,58,16.9979,318
5,7,19,2012,10,3,0,1,1,31.16,35.605,58,12.998,5,7,19,2012,9,3,0,1,2,31.16,35.605,58,19.0012,198
5,7,19,2012,11,3,0,1,1,32.8,37.88,55,7.0015,5,7,19,2012,10,3,0,1,1,31.16,35.605,58,12.998,216
5,7,19,2012,12,3,0,1,1,34.44,39.395,49,19.0012,5,7,19,2012,11,3,0,1,1,32.8,37.88,55,7.0015,274
5,7,19,2012,13,3,0,1,1,34.44,38.635,47,8.9981,5,7,19,2012,12,3,0,1,1,34.44,39.395,49,19.0012,254
5,7,19,2012,14,3,0,1,1,35.26,39.395,44,6.0032,5,7,19,2012,13,3,0,1,1,34.44,38.635,47,8.9981,197
5,7,19,2012,15,3,0,1,1,34.44,38.635,47,6.0032,5,7,19,2012,14,3,0,1,1,35.26,39.395,44,6.0032,292
5,7,19,2012,16,3,0,1,1,34.44,38.635,47,6.0032,5,7,19,2012,15,3,0,1,1,34.44,38.635,47,6.0032,358
5,7,19,2012,17,3,0,1,1,35.26,39.395,41,0,5,7,19,2012,16,3,0,1,1,34.44,38.635,47,6.0032,771
5,7,19,2012,18,3,0,1,1,35.26,39.395,41,12.998,5,7,19,2012,17,3,0,1,1,35.26,39.395,41,0,777
5,7,19,2012,19,3,0,1,1,34.44,37.88,44,16.9979,5,7,19,2012,18,3,0,1,1,35.26,39.395,41,12.998,533
5,7,19,2012,20,3,0,1,1,33.62,38.635,49,11.0014,5,7,19,2012,19,3,0,1,1,34.44,37.88,44,16.9979,505
5,7,19,2012,21,3,0,1,3,27.06,29.545,89,16.9979,5,7,19,2012,20,3,0,1,1,33.62,38.635,49,11.0014,332
5,7,19,2012,22,3,0,1,3,27.06,29.545,89,16.9979,5,7,19,2012,21,3,0,1,3,27.06,29.545,89,16.9979,68
5,7,19,2012,23,3,0,1,3,27.06,29.545,89,15.0013,5,7,19,2012,22,3,0,1,3,27.06,29.545,89,16.9979,65
4,8,1,2012,0,3,0,1,1,27.88,31.82,79,11.0014,?,?,?,?,?,?,?,?,?,?,?,?,?,47
4,8,1,2012,1,3,0,1,1,27.06,30.305,83,6.0032,4,8,1,2012,0,3,0,1,1,27.88,31.82,79,11.0014,33
4,8,1,2012,2,3,0,1,1,26.24,28.79,83,7.0015,4,8,1,2012,1,3,0,1,1,27.06,30.305,83,6.0032,13
4,8,1,2012,3,3,0,1,1,26.24,28.79,83,7.0015,4,8,1,2012,2,3,0,1,1,26.24,28.79,83,7.0015,7
4,8,1,2012,4,3,0,1,2,26.24,29.545,78,8.9981,4,8,1,2012,3,3,0,1,1,26.24,28.79,83,7.0015,4
4,8,1,2012,5,3,0,1,2,26.24,29.545,78,8.9981,4,8,1,2012,4,3,0,1,2,26.24,29.545,78,8.9981,49
4,8,1,2012,6,3,0,1,1,26.24,29.545,78,8.9981,4,8,1,2012,5,3,0,1,2,26.24,29.545,78,8.9981,185
4,8,1,2012,7,3,0,1,2,26.24,28.79,83,8.9981,4,8,1,2012,6,3,0,1,1,26.24,29.545,78,8.9981,487
4,8,1,2012,8,3,0,1,2,27.06,30.305,78,12.998,4,8,1,2012,7,3,0,1,2,26.24,28.79,83,8.9981,681
4,8,1,2012,9,3,0,1,2,27.88,31.82,74,6.0032,4,8,1,2012,8,3,0,1,2,27.06,30.305,78,12.998,350
4,8,1,2012,10,3,0,1,1,29.52,34.09,66,6.0032,4,8,1,2012,9,3,0,1,2,27.88,31.82,74,6.0032,236
4,8,1,2012,11,3,0,1,1,31.16,35.605,58,6.0032,4,8,1,2012,10,3,0,1,1,29.52,34.09,66,6.0032,234
4,8,1,2012,12,3,0,1,1,32.8,37.12,49,7.0015,4,8,1,2012,11,3,0,1,1,31.16,35.605,58,6.0032,284
4,8,1,2012,13,3,0,1,1,32.8,37.12,52,11.0014,4,8,1,2012,12,3,0,1,1,32.8,37.12,49,7.0015,280
4,8,1,2012,14,3,0,1,1,33.62,37.88,46,11.0014,4,8,1,2012,13,3,0,1,1,32.8,37.12,52,11.0014,263
4,8,1,2012,15,3,0,1,1,33.62,37.88,46,11.0014,4,8,1,2012,14,3,0,1,1,33.62,37.88,46,11.0014,295
4,8,1,2012,16,3,0,1,1,32.8,37.88,55,19.0012,4,8,1,2012,15,3,0,1,1,33.62,37.88,46,11.0014,479
4,8,1,2012,17,3,0,1,1,32.8,37.12,49,11.0014,4,8,1,2012,16,3,0,1,1,32.8,37.88,55,19.0012,837
4,8,1,2012,18,3,0,1,3,31.16,35.605,62,15.0013,4,8,1,2012,17,3,0,1,1,32.8,37.12,49,11.0014,891
4,8,1,2012,19,3,0,1,1,30.34,34.85,66,16.9979,4,8,1,2012,18,3,0,1,3,31.16,35.605,62,15.0013,652
4,8,1,2012,20,3,0,1,1,30.34,34.85,66,11.0014,4,8,1,2012,19,3,0,1,1,30.34,34.85,66,16.9979,513
4,8,1,2012,21,3,0,1,1,29.52,34.09,70,8.9981,4,8,1,2012,20,3,0,1,1,30.34,34.85,66,11.0014,320
4,8,1,2012,22,3,0,1,1,29.52,34.09,70,7.0015,4,8,1,2012,21,3,0,1,1,29.52,34.09,70,8.9981,288
4,8,1,2012,23,3,0,1,1,28.7,33.335,74,0,4,8,1,2012,22,3,0,1,1,29.52,34.09,70,7.0015,152
5,8,2,2012,0,3,0,1,1,28.7,33.335,74,0,4,8,1,2012,23,3,0,1,1,28.7,33.335,74,0,63
5,8,2,2012,1,3,0,1,1,27.88,31.82,79,7.0015,5,8,2,2012,0,3,0,1,1,28.7,33.335,74,0,42
5,8,2,2012,2,3,0,1,1,27.06,30.305,83,6.0032,5,8,2,2012,1,3,0,1,1,27.88,31.82,79,7.0015,11
5,8,2,2012,3,3,0,1,1,27.06,30.305,83,0,5,8,2,2012,2,3,0,1,1,27.06,30.305,83,6.0032,6
5,8,2,2012,4,3,0,1,1,27.06,30.305,83,0,5,8,2,2012,3,3,0,1,1,27.06,30.305,83,0,9
5,8,2,2012,5,3,0,1,1,27.06,29.545,89,8.9981,5,8,2,2012,4,3,0,1,1,27.06,30.305,83,0,41
5,8,2,2012,6,3,0,1,1,27.06,30.305,83,0,5,8,2,2012,5,3,0,1,1,27.06,29.545,89,8.9981,183
5,8,2,2012,7,3,0,1,1,28.7,33.335,79,0,5,8,2,2012,6,3,0,1,1,27.06,30.305,83,0,473
5,8,2,2012,8,3,0,1,1,29.52,34.85,74,7.0015,5,8,2,2012,7,3,0,1,1,28.7,33.335,79,0,739
5,8,2,2012,9,3,0,1,1,31.16,36.365,66,7.0015,5,8,2,2012,8,3,0,1,1,29.52,34.85,74,7.0015,343
5,8,2,2012,10,3,0,1,1,32.8,37.88,55,0,5,8,2,2012,9,3,0,1,1,31.16,36.365,66,7.0015,181
5,8,2,2012,11,3,0,1,1,33.62,38.635,52,7.0015,5,8,2,2012,10,3,0,1,1,32.8,37.88,55,0,226
5,8,2,2012,12,3,0,1,1,34.44,37.88,44,8.9981,5,8,2,2012,11,3,0,1,1,33.62,38.635,52,7.0015,286
5,8,2,2012,13,3,0,1,1,35.26,39.395,44,15.0013,5,8,2,2012,12,3,0,1,1,34.44,37.88,44,8.9981,310
5,8,2,2012,14,3,0,1,1,35.26,39.395,41,8.9981,5,8,2,2012,13,3,0,1,1,35.26,39.395,44,15.0013,225
5,8,2,2012,15,3,0,1,1,31.98,37.12,62,31.0009,5,8,2,2012,14,3,0,1,1,35.26,39.395,41,8.9981,270
5,8,2,2012,16,3,0,1,1,33.62,37.88,46,12.998,5,8,2,2012,15,3,0,1,1,31.98,37.12,62,31.0009,406
5,8,2,2012,17,3,0,1,1,33.62,38.635,52,16.9979,5,8,2,2012,16,3,0,1,1,33.62,37.88,46,12.998,865
5,8,2,2012,18,3,0,1,1,32.8,38.635,59,15.0013,5,8,2,2012,17,3,0,1,1,33.62,38.635,52,16.9979,767
